client_id,target,col372,col635,col639,col640,col643,col644,col647,col648,col651,col652,col655,col656,col659,col660,col663,col664,col667,col668,col671,col672,col703,col707,col711,col712,col715,col716,col719,col720,col723,col724,col727,col728,col731,col732,col736,col739,col743,col744,col747,col804,col1456,col1461,col1464,col1469,col1488,col1493,col1967,col2002,col2004,col2053,col2054,col2055,col2056,col2057,col2058,col2101,col2102,col2103,col2104,col2105,col2106,col2126,col2127,col2129,col2149,col2150,col2151,col2152,col2153,col2154,col2155,col2156,col2157,col2159,col2160,col2165,col2166,col2177,col2178,col2218,col2295,col2296,col2297,col2298,col2299,col2300,col2301,col2303,col2304,col2313,col2314,col2315,col2343,col2344,col2345,col2346,col2347,col2348,col2349,col2350,col2351,col2352,col2353,col2354,col2355,col2356,col2357,col2358,col2359,col2360,col2361,col2362,col2363,col2364,col2365,col2366,col2367,col2368,col2369,col2370,col2371,col2372,col2373,col2374,col2375,col2376,col2377,col2378,col2379,col2380,col2381,col2382,col2384,col2385,col2386,col2387,col2388,col2390,col2394,col2395,col2396,col2397,col2398,col2399,col2400,col2401,col2402,col2403,col2404,col2405,col2406,col2407,col2408,col2409,col2410,col2411,col2412,col2413,col2414,col2418,col2419,col2420,col2421,col2422,col2423,col2424,col2425,col2426,col2427,col2428,col2429,col2430,col2431,col2432,col2433,col2434,col2435,col2436,col2438,col2439,col2440,col2441,col2442,col2443,col2444,col2445,col2446,col2447,col2459,col2603,col2604,col2605,col2606,col2607,col2608
2670,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.71,1.71,1.71,1.71,1.71,1.71,1.71,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,,,,,,,,,,,,,78.41,78.41,78.41,78.41,78.41,,,,78.41,78.41,,,,,,,,,,42.98,42.98,42.98,42.98,42.98,42.98,,,,42.98,42.98,42.98,,,,,,,,,,16.78,16.78,16.78,16.78,16.78,16.78,,,,16.78,16.78,,,,,,,,,,,10613000.0,10613000.0,10613000.0,10613000.0,10613000.0,10613000.0
2671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,104715.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,3.34,3.34,3.34,38.75,3.34,22.88142857142857,38.75,22.88142857142857,,,,38.75,26.187,,,,,,,,,,9.3,9.3,9.3,9.3,9.3,9.3,,,,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,42.24,42.24,,,,42.24,42.24,,,,,,,,,,,,,25.18,25.18,25.18,,,,25.18,25.18,25.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,34.37,34.37,34.37,34.37,34.37,,,,34.37,33.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,0,2.0,,,8741618.0,,8958853.8,,8978381.0,,8978381.0,,9439108.0,,8369983.0,,8722455.0,,8369983.0,,8369983.0,,,,28589.0,,39.5,,38.4,,38.64000091552735,,38.4,,38.400001525878906,1.0,,,1.0,,211050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,5.86,5.86,,,,37.12,21.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35,0.0,0.0,,,,,,,,203877.0,203877.0,203877.0,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,,,,58.97,58.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,2.35,2.35,,,,,,,
2678,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,21.15,21.15,21.15,21.15,21.15,,,,21.15,21.15,,,,,,,,,,8.11,8.11,8.11,8.11,8.11,8.11,,,,8.11,8.11,8.11,,,,,,,,,,5.4,5.4,5.4,5.4,5.4,5.4,,,,5.4,5.4,,,,,,,,,,,,,,,,
2679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,42.08,42.08,,,,,,,,,,,,,,,,,,,27.62,27.62,27.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,40.08,40.08,,,,,,,,,,,,,,,,,,,14.1,14.1,14.1,,,,,,,,,,,,,,,,,,,15.13,15.13,,,,,,,,,,,,,,,,
2683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10000.0,,,,192680.0,192680.0,192680.0,192680.0,192680.0,192680.0,192680.0,192680.0,192680.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,2.28,2.28,2.28,2.28,2.28,2.28,,,,,,
2684,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10000.0,152666.0,152666.0,152666.0,152666.0,152666.0,152666.0,152666.0,152666.0,152666.0,152666.0,152666.0,152666.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,34.34,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,10.21,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,,,,,,
2685,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.67,1.67,1.67,1.67,1.67,1.67,1.67,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,47.66,47.66,47.66,47.66,47.66,,,,47.66,47.66,,,,,,,,,,24.94,24.94,24.94,24.94,24.94,24.94,,,,24.94,24.94,24.94,,,,,,,,,,10.24,10.24,10.24,10.24,10.24,10.24,,,,10.24,10.24,,,,,,,,,,,8099000.0,8099000.0,8099000.0,8099000.0,8099000.0,8099000.0
2686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,,,,,,,,,,,,,68.57,68.57,68.57,68.57,68.57,,,,68.57,68.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,282025.0,282025.0,282025.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,26.47,,,,26.47,26.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,
2688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10000.0,198556.0,198556.0,198556.0,198556.0,198556.0,198556.0,198556.0,198556.0,198556.0,198556.0,198556.0,198556.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,63.8,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,,,,,,
2689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,244104.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,29.89,29.89,29.89,29.89,29.89,29.89,29.89,29.89,,,,29.89,29.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,50.04,50.04,50.04,50.04,50.04,,,,50.04,50.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,38.03,38.03,,,,38.03,38.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,50.03,50.03,,,,50.03,50.03,,,,,,,,,,,,,23.2,23.2,23.2,,,,23.2,23.2,23.2,,,,,,,,,,,,,13.92,13.92,13.92,,,,13.92,13.92,,,,,,,,,,,,,,,,
2694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27000.0,,,,178125.0,178125.0,178125.0,178125.0,178125.0,178125.0,178125.0,178125.0,178125.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,56.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,3.05,3.05,3.05,3.05,3.05,3.05,,,,,,
2697,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,40.01,40.01,,,,40.01,40.01,,,,,,,,,,,,,16.1,16.1,16.1,,,,16.1,16.1,16.1,,,,,,,,,,,,,11.28,11.28,11.28,,,,11.28,11.28,,,,,,,,,,,,,,,,
2698,0,1.0,10223090.0,8585422.0,8585422.0,9126022.7,9067862.416666666,8823139.0,8777061.0,8585422.0,8585422.0,10583890.0,10583890.0,8946222.0,8946222.0,9486822.7,9428662.416666666,9183939.0,9137861.0,8946222.0,8946222.0,30198.9,29235.0,28478.0,28478.0,64.69,64.69,49.58,49.58,53.887001037597656,53.48083432515463,51.87,51.45,49.58000183105469,49.58000183105469,2.0,2.0,2.0,2.0,2.0,118236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172990.0,172990.0,2.0,2.0,2.0,2.0,2.0,2.0,27.01,27.01,27.01,27.01,27.01,27.01,9.88,9.88,9.88,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.0,1.0,10000.0,,,,172990.0,172990.0,172990.0,172990.0,172990.0,172990.0,172990.0,172990.0,172990.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,27.01,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,,,,1.83,1.83,1.83,1.83,1.83,1.83,1.83,8030000.0,8030000.0,8030000.0,8030000.0,8030000.0,8030000.0
2699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,51.26,51.26,51.26,51.26,51.26,,,,51.26,51.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,210161.0,210161.0,210161.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,,,26.0,26.0,,,,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,13.24,,,,13.24,13.24,13.24,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,5.0,,,,,,,1.38,1.38,1.38,,,,,,,
2701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,60.3,60.3,,,,,,,,,,,,,,,,,,,28.8,28.8,28.8,,,,,,,,,,,,,,,,,,,12.7,12.7,,,,,,,,,,,,,,,,
2702,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,230850.0,230850.0,230850.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,30.9,,,,30.9,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,,,,,,,
2703,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,159955.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,,,,32.9,32.9,,,,,,,13.96,13.96,13.96,13.96,13.96,13.96,13.96,13.96,13.96,,,,13.96,13.96,13.96,,,,,,,10.18,10.18,10.18,10.18,10.18,10.18,10.18,10.18,10.18,,,,10.18,10.18,,,,,,,,,,,,,,,,
2704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,11.14,11.14,11.14,,,5.17,,,,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,0.0,1.0,,,,,,,,,,167494.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,,,,23.69,23.69,,,,,,,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,11.14,,,,11.14,11.14,11.14,,,,,,,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,5.17,,,,5.17,5.17,,,,,,,,,,,,,,,,
2705,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.25,2.0,1.0,1.25,,,,2.0,1.0,1.25,,,,,,,,,,,,,36.62,30.5,32.03,36.62,32.03,,,,36.62,32.03,,,,,,,,,,29.45,29.45,29.45,29.45,29.45,29.45,,,,29.45,29.45,29.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,357195.0,357195.0,357195.0,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,,,,50.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,
2709,0,1.0,20676506.0,6050980.0,6050980.0,9795383.933333334,9795383.933333334,9306956.0,9306956.0,6110186.0,6110186.0,20676506.0,20676506.0,6057868.0,6057868.0,10084534.233333332,10084534.233333332,9201632.0,9201632.0,6436001.0,6436001.0,40823.0,38221.0,25371.0,25371.0,112.7,112.7,20.0,20.0,43.10966688791911,43.10966688791911,36.67,36.67,22.100000381469727,22.100000381469727,5.0,0.0,1.6,1.6,2.0,163531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292335.0,259169.33333333,3.0,1.0,2.0,3.0,1.0,1.8,35.12,9.2,23.3325,35.12,9.2,21.387,,,,0.28,0.0,0.07,0.28,0.0,0.028,7.4,0.0,0.59076923076923,0.0,0.48,0.0,0.48,0.0,0.0,,,,,,,,189945.0,189945.0,189945.0,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.25,4.0,1.0,2.8,,,,4.0,1.0,2.8,,,,,,,76.8,76.8,76.8,76.8,76.8,76.8,76.8,22.02,63.105,76.8,57.288,,,,76.8,57.288,,,,,,,,,,12.15,12.15,12.15,12.15,12.15,12.15,,,,12.15,12.15,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.4,7.4,,,,,,,
2711,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,127423.0,127423.0,127423.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,34.12,34.12,34.12,34.12,34.12,34.12,34.12,34.12,34.12,34.12,34.12,,,,34.12,34.12,,,,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,,,,13.2,13.2,13.2,,,,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,9.41,,,,9.41,9.41,,,,,,,1.04,1.04,1.04,,,,,,,
2712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,44.13,44.13,,,,,,,,,,,,,,,,,,,22.27,22.27,22.27,,,,,,,,,,,,,,,,,,,13.17,13.17,,,,,,,,,,,,,,,,
2713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,178011.0,178011.0,178011.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,21.68,,,,21.68,21.68,,,,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,,,,10.06,10.06,10.06,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,5.0,,,,,,,1.36,1.36,1.36,,2961600.0,2961600.0,2961600.0,2961600.0,2961600.0,2961600.0
2716,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,35.48,35.48,35.48,35.48,35.48,,,,35.48,35.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,322185.0,316224.0,322185.0,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,65.9,61.6,63.75,65.9,61.6,63.75,65.9,61.6,63.75,65.9,63.75,,,,65.9,63.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,
